TIME,TOTAL_PRECIPITATION,HUMIDITY,SURFACE_PRESSURE,SEA_LEVEL_PRESSURE,TEMPERATURE,VISIBILITY,WIND_U_COMPONENT,WIND_V_COMPONENT,WIND_U_COMPONENT_2,WIND_V_COMPONENT_2
20210107180000,0.0,79.44049,100813.15,100815.99,301.24213,24793.48,8.286772,1.6553326,7.671812,1.5891037
20210107190000,0.0,78.788574,100752.65,100748.63,301.2046,24951.85,7.4943094,1.8678112,6.959819,1.8095245
20210107200000,0.0,77.66554,100694.77,100688.0,301.24988,25195.795,6.7902603,2.2039928,6.288286,2.0768242
20210107210000,0.0,76.62455,100648.02,100653.945,301.3243,25410.287,5.6714087,2.032793,5.3615026,1.976841
20210107220000,0.046875,76.79157,100631.65,100635.76,301.2706,25371.475,4.8323574,1.970562,4.533657,1.9099426
20210107230000,0.359375,77.45335,100649.77,100648.06,301.21722,25242.129,4.2388163,1.1517715,4.0744686,1.0941296
20210108000000,1.5625,77.44866,100632.27,100640.95,301.34363,25247.28,4.7175226,2.071783,4.479582,2.025257
20210108010000,0.203125,77.343185,100751.9,100750.22,301.32492,25268.0,4.661188,1.6862011,4.426401,1.6707478
20210108020000,1.46875,77.81189,100819.77,100831.555,301.22223,25169.717,4.1563616,1.0824776,3.9748144,0.9626541
20210108030000,0.625,77.27797,100926.234,100938.445,301.24756,25278.0,3.4205742,0.67606354,3.2406292,0.6812382
20210108040000,0.203125,77.33408,100966.15,100964.16,301.2672,25261.227,2.48989,0.5890064,2.4086437,0.53788376
20210108050000,0.296875,77.21236,100909.15,100914.63,301.16818,25308.398,2.0136032,0.4143505,1.998313,0.29242706
20210108060000,0.078125,75.04661,100881.734,100879.8,301.21246,25711.0,2.316619,0.4100666,2.263998,0.40564346
20210108070000,0.0,76.20842,100761.4,100767.664,301.1849,25495.0,3.1267443,1.4929104,2.9392557,1.3635044
20210108080000,0.015625,76.709595,100672.14,100665.0,301.1748,25398.967,3.303749,1.4863377,3.1318893,1.3765278
20210108090000,0.078125,77.72839,100598.516,100594.99,301.11765,25177.646,4.356987,1.5254211,4.1914816,1.4615974
20210108100000,0.265625,78.450516,100563.77,100571.28,301.07117,25028.826,4.338459,1.2676754,4.220989,1.2141819
20210108110000,0.265625,78.64197,100587.766,100587.14,301.09918,24986.574,4.1396713,1.3066235,3.9328346,1.3172989
20210108120000,0.75,77.515884,100604.11,100606.336,301.49963,25241.463,4.1941376,1.1132069,3.945675,1.1132069
20210108130000,1.296875,77.39179,100743.15,100733.0,301.41302,25253.754,4.507889,1.2918968,4.259425,1.1745262
20210108140000,0.546875,77.71692,100824.69,100824.4,301.51355,25180.883,4.3975735,1.5079994,4.0906725,1.4545918
20210108150000,0.53125,77.843925,100853.64,100859.195,301.4842,25159.7,3.926403,2.0124168,3.6740265,1.8919373
20210108160000,2.3125,78.91212,100934.14,100935.03,301.26056,24924.527,3.9278183,1.658865,3.6856642,1.5364857
20210108170000,3.21875,79.26114,100921.89,100926.89,301.03705,24839.523,4.3702755,1.3821888,4.1949205,1.2603569
20210108180000,2.125,79.251175,100876.766,100880.914,300.73526,24838.572,5.4767494,1.7615204,5.116912,1.6320515
20210108190000,0.09375,78.51622,100807.39,100815.58,300.92468,25019.0,5.574482,2.0898533,5.2115316,2.0218487
20210108200000,0.296875,77.26152,100783.266,100785.42,301.01303,25281.809,4.96554,2.0011482,4.706712,1.954258
20210108210000,0.015625,77.157555,100713.266,100711.914,300.9817,25307.754,5.299945,2.0561695,4.99284,2.0571594
20210108220000,0.0,77.02282,100673.64,100679.18,300.97736,25330.225,4.9446163,1.6453552,4.7701015,1.5889549
20210108230000,0.0,76.807365,100701.516,100698.35,300.95422,25366.162,4.429302,1.3104229,4.1306076,1.22651
20210109000000,0.0,77.23445,100698.13,100693.65,301.03665,25287.781,4.036233,2.1155338,3.8605022,2.0045586
20210109010000,0.0,78.08196,100751.39,100746.71,301.01068,25090.0,4.2018576,1.4895592,4.013092,1.3744221
20210109020000,0.0,78.42489,100846.64,100842.4,300.97128,25004.137,3.9487705,1.1216354,3.773159,0.986104
20210109030000,0.0,78.770226,100938.64,100936.03,300.92523,24941.443,3.4100733,0.5050106,3.2758017,0.45332623
20210109040000,0.0,79.17062,100976.766,100969.0,300.88647,24873.979,3.0892363,0.34280968,3.0256634,0.27894592
20210109050000,0.0,79.05774,100957.266,100953.0,300.84018,24893.0,2.8866873,0.053482056,2.8350868,0.048244476
20210109060000,0.0,77.275375,100904.64,100894.79,300.98807,25292.84,3.9162388,0.4623909,3.8069353,0.46286964
20210109070000,0.0,76.92792,100829.64,100826.016,301.04236,25350.955,4.4460945,0.56578827,4.148937,0.48886204
20210109080000,0.0,76.37441,100723.89,100715.89,301.22845,25466.016,4.9063377,1.2644081,4.624213,1.1455383
20210109090000,0.0,76.66141,100632.39,100631.8,301.34552,25409.361,5.8645344,1.9491444,5.436718,1.8675861
20210109100000,0.0,77.63398,100623.766,100627.35,301.3463,25191.363,7.173662,2.3464985,6.631115,2.2865458
